key,work,performer,composer,title,beat_count,note_count,velocity_min,velocity_max,velocity_unique,velocity_low_ratio,pedal_event_count,pedal_unique,onset_inside_ratio,empty_beat_ratio,duration,dynamics_mean,dynamics_range,pedal_depth_mean,pedal_usage,pedal_change_rate,interval_min,interval_median,interval_max,short_interval_count,long_interval_count,flag_no_pedal_events,flag_binary_pedal,flag_short_beat_interval,flag_long_beat_interval,flag_many_empty_beats,z_dynamics_mean,within_z_dynamics_mean,z_dynamics_range,within_z_dynamics_range,z_pedal_depth_mean,within_z_pedal_depth_mean,z_pedal_usage,within_z_pedal_usage,z_pedal_change_rate,within_z_pedal_change_rate,flag_global_outlier,flag_within_work_outlier,flags,flagged,statistical_outlier
Bach/Fugue/bwv_858/Zhang01M.mid,Bach/Fugue/bwv_858,Zhang01M,Bach,Fugue_bwv_858,135,888,8,86,59,0.0011261261261261261,0,0,0.9966216216216216,0.007407407407407408,125.20920200000002,0.46471696289242415,0.17775590551181103,0.0,0.0,0.0,0.8255210000000002,0.9160160000000133,1.7877610000000175,0,0,True,False,False,False,False,-0.6891187649176889,,-1.2553558279710988,,-1.9270510750267744,,-1.8446171004828062,,-1.4987070043869586,,False,False,no_pedal_events,True,False
Bach/Fugue/bwv_860/Ko04M.mid,Bach/Fugue/bwv_860,Ko04M,Bach,Fugue_bwv_860,171,1739,5,107,55,0.0005750431282346176,1089,98,0.9988499137435307,0.0,164.664063,0.6019653314062479,0.17412510936132986,0.1286776006845682,0.16294881701954994,1.023391812865497,0.855469,0.9518230000000187,1.8691409999999848,0,0,False,False,False,False,False,1.7146351491955485,1.8945655240761232,-1.2915569661880955,-0.47071761867864353,-1.4901551449933683,0.6415159495962612,-1.350487997245369,2.463203249133018,0.25024745926565606,5.938772805479226,False,True,within_work_outlier,True,True
Bach/Fugue/bwv_860/Nikiforov05M.mid,Bach/Fugue/bwv_860,Nikiforov05M,Bach,Fugue_bwv_860,171,1750,6,97,61,0.0005714285714285715,2319,67,0.9988571428571429,0.0,165.797309,0.5793761910417606,0.1374671916010498,0.20958619457904012,0.007443961334401787,0.05263157894736842,0.8880199999999974,0.9511719999999997,2.3454860000000224,0,0,False,False,False,False,False,1.3190112510351817,0.7792903174461118,-1.6570576146922331,-1.8525971038968772,-1.2154481626657154,1.8076399290588518,-1.8220438900356213,-0.44245280500280165,-1.4087607748276814,-1.5296839044416188,False,False,,False,False
Bach/Fugue/bwv_860/Tetzloff04M.mid,Bach/Fugue/bwv_860,Tetzloff04M,Bach,Fugue_bwv_860,171,1766,9,105,73,0.0005662514156285391,1759,111,0.9988674971687429,0.0,160.249132,0.542151531157264,0.21004831782390826,0.17007301640427555,0.18325106727733775,1.1403508771929824,0.8040370000000081,0.9049479999999974,2.4131940000000043,0,0,False,False,False,False,False,0.6670623581790859,-1.058572459735152,-0.9333817944480238,0.8834658115499889,-1.349606296135714,1.2381421494475924,-1.2889230660168154,2.842557039175188,0.4501279693973834,6.838586866915472,False,True,within_work_outlier,True,True
Bach/Fugue/bwv_860/TuanS01M.mid,Bach/Fugue/bwv_860,TuanS01M,Bach,Fugue_bwv_860,171,1740,32,104,63,0.0,321,86,0.9977011494252873,0.0,167.149305,0.5478082008975738,0.21402409926031973,0.039657643361281705,0.042905355790471264,0.3216374269005848,0.8537230000000022,0.9526029999999679,2.8060759999999902,0,0,False,False,False,False,False,0.7661326945069525,-0.7792903174461173,-0.8937409533391042,1.0333393215681022,-1.7924024424202902,-0.6415159495962615,-1.7145100805693987,0.2201542565927521,-0.9490356015247081,0.5398884368617478,False,False,,False,False
Bach/Fugue/bwv_860/YoungS01M.mid,Bach/Fugue/bwv_860,YoungS01M,Bach,Fugue_bwv_860,171,1762,7,100,72,0.0005675368898978433,456,91,0.9977298524404086,0.0,145.576042,0.5823169401326524,0.19162972853917737,0.02857400108161774,0.019340931603927993,0.18128654970760233,0.757290999999995,0.8328120000000006,2.78125,0,0,False,False,False,False,False,1.3705152303844457,0.9244815242415474,-1.1170257856895238,0.18914730590894302,-1.8300344636591825,-0.8012628988382585,-1.7859672902906956,-0.22015425659275215,-1.188892213682781,-0.5398884368617478,False,False,,False,False
Bach/Fugue/bwv_860/ZhangH04M.mid,Bach/Fugue/bwv_860,ZhangH04M,Bach,Fugue_bwv_860,171,1744,33,98,59,0.0,0,0,0.9977064220183486,0.0,162.131944,0.5064614519439807,0.18159448818897628,0.0,0.0,0.0,0.8548179999999945,0.9348949999999974,1.9177520000000072,0,0,True,False,False,False,False,0.041989954529345494,-2.8206696368288378,-1.2170829378681904,-0.18914730590894302,-1.9270510750267744,-1.2130958852565417,-1.8446171004828062,-0.5815455119331312,-1.4987070043869586,-1.9346002320879296,False,False,no_pedal_events,True,False
Bach/Fugue/bwv_862/Song04M.mid,Bach/Fugue/bwv_862,Song04M,Bach,Fugue_bwv_862,137,868,20,95,66,0.0,2794,65,0.9965437788018433,0.0072992700729927005,148.80957,0.4714660542098013,0.22609673790776152,0.39597413652563807,0.3842296211708956,1.218978102189781,0.936197000000007,1.0621739999999988,2.4853510000000085,0,0,False,False,False,False,False,-0.5709158686171837,,-0.7733697614003949,,-0.5826097136229116,,-0.6794718627382672,,0.5845001955516322,,False,False,,False,False
Bach/Fugue/bwv_863/LeeN01M.mid,Bach/Fugue/bwv_863,LeeN01M,Bach,Fugue_bwv_863,159,792,3,90,64,0.0012626262626262627,1639,113,0.9974747474747475,0.0,162.785156,0.4751767467745777,0.2244319460067491,0.19795067418823517,0.17970731533007966,1.10062893081761,0.9515630000000073,1.0187489999999997,1.7070310000000006,0,0,False,False,False,False,False,-0.5059271778718085,,-0.7899686998186536,,-1.254953962241702,,-1.29966920706787,,0.38224402256019296,,False,False,,False,False
Bach/Fugue/bwv_863/Shychko01M.mid,Bach/Fugue/bwv_863,Shychko01M,Bach,Fugue_bwv_863,159,799,18,96,63,0.0,1579,105,0.9974968710888611,0.0,188.291016,0.5138415749060528,0.2378215223097112,0.5000827991450904,0.2884547362148539,0.7547169811320755,1.0771490000000483,1.1712239999999952,2.2845060000000217,0,0,False,False,False,False,False,0.17124467463139773,,-0.656466877540276,,-0.22913210184214966,,-0.9699014521124553,,-0.20891201448034025,,False,False,,False,False
Bach/Fugue/bwv_863/TongB01M.mid,Bach/Fugue/bwv_863,TongB01M,Bach,Fugue_bwv_863,159,803,8,86,56,0.0012453300124533001,4618,105,0.9975093399750934,0.0,166.51458300000004,0.4534312927865148,0.1783202099737532,0.4154547128841841,0.2531856617844131,1.4654088050314464,0.9406250000000114,1.0239589999999907,2.459375000000051,0,0,False,False,False,False,False,-0.8867748389695859,,-1.2497293860072531,,-0.516467786197508,,-1.0768520666617911,,1.0056449343483915,,False,False,,False,False
Bach/Fugue/bwv_864/SunD01M.mid,Bach/Fugue/bwv_864,SunD01M,Bach,Fugue_bwv_864,159,1188,19,95,63,0.0,756,82,1.0,0.0,141.851042,0.5356814824687355,0.20331146106736653,0.10901929375880087,0.015611363151404935,0.12578616352201258,0.7961809999999971,0.866667000000021,2.090104000000025,0,0,False,False,False,False,False,0.5537465859920584,,-1.000552153918454,,-1.5569005166938314,,-1.797276904859341,,-1.2837411727358556,,False,False,,False,False
Bach/Fugue/bwv_865/Rizikov01M.mid,Bach/Fugue/bwv_865,Rizikov01M,Bach,Fugue_bwv_865,345,2398,4,96,73,0.0008340283569641367,5131,113,0.9987489574645538,0.0,248.164497,0.5603461043122119,0.24702537182852152,0.36182164710280945,0.13754902079854633,0.7739130434782608,0.6080729999999974,0.6725259999999906,3.014105999999998,0,0,False,False,False,False,False,0.9857202548842156,,-0.5646991729516463,,-0.6985668308675773,,-1.4275108241591252,,-0.17610635930228075,,False,False,,False,False
Bach/Fugue/bwv_865/Teo01M.mid,Bach/Fugue/bwv_865,Teo01M,Bach,Fugue_bwv_865,345,2456,4,101,73,0.0008143322475570033,2374,112,0.997557003257329,0.0,239.44097299999999,0.5534198548354659,0.21443569553805786,0.10998436304212109,0.09896237527498013,0.5246376811594203,0.5859379999999987,0.6673180000000016,2.4644099999999867,0,0,False,False,False,False,False,0.8644146286670549,,-0.8896371003210755,,-1.553623840412647,,-1.544521704619909,,-0.6021125595917274,,False,False,,False,False
Bach/Fugue/bwv_865/ZhangE01M.mid,Bach/Fugue/bwv_865,ZhangE01M,Bach,Fugue_bwv_865,345,2402,3,99,90,0.004163197335553705,1494,104,0.9975020815986678,0.0,241.778078,0.5029954314137813,0.21224221972253482,0.08488632263393485,0.08835614415918393,0.553623188405797,0.5994789999999952,0.6881939999999815,1.7038589999999942,0,0,False,False,False,False,False,-0.01871357518164334,,-0.9115073232370234,,-1.638838606990631,,-1.576684242316323,,-0.5525769549069082,,False,False,,False,False
Bach/Fugue/bwv_866/SOLOM02.mid,Bach/Fugue/bwv_866,SOLOM02,Bach,Fugue_bwv_866,140,946,41,88,44,0.0,239,77,0.9957716701902748,0.0,92.812793,0.5229219947344244,0.16308398950131237,0.01973071086822421,0.009587918921901018,0.18571428571428572,0.5898000000000039,0.6527585000000009,1.232600000000005,0,0,False,False,False,False,False,0.3302782204621538,,-1.4016433190311075,,-1.8600598719803003,,-1.8155425121215798,,-1.1813253086563658,,False,False,,False,False
Bach/Fugue/bwv_867/HuNY01M.mid,Bach/Fugue/bwv_867,HuNY01M,Bach,Fugue_bwv_867,148,747,3,96,71,0.0013386880856760374,1939,113,0.9959839357429718,0.006756756756756757,135.534896,0.4891671197432085,0.24545931758530193,0.4035965755695742,0.4105013092665543,1.4256756756756757,0.8055549999999982,0.8914060000000035,1.7553820000000258,0,0,False,False,False,False,False,-0.26090121401225963,,-0.5803136397970496,,-0.5567294316040784,,-0.5998050942603835,,0.9377418760396818,,False,False,,False,False
Bach/Fugue/bwv_867/Sham01M.mid,Bach/Fugue/bwv_867,Sham01M,Bach,Fugue_bwv_867,148,739,18,101,74,0.0,993,108,0.9972936400541272,0.0,151.33398400000004,0.4733823850949835,0.292224409448819,0.27428959240500494,0.10775770812075261,0.4189189189189189,0.8741310000000055,1.0080294999999957,1.9494360000000484,0,0,False,False,False,False,False,-0.537353445137237,,-0.11403861797921261,,-0.9957622886743884,,-1.5178505694055002,,-0.7827836366786566,,False,False,,False,False
Bach/Fugue/bwv_868/GonzalezJ05M.mid,Bach/Fugue/bwv_868,GonzalezJ05M,Bach,Fugue_bwv_868,131,872,13,101,67,0.0,1376,95,0.9954128440366973,0.0,119.535156,0.4898808277001461,0.23116797900262465,0.15215101978988435,0.1559296517457469,1.1221374045801527,0.8276430000000232,0.8962670000000088,2.1484370000000013,0,0,False,False,False,False,False,-0.24840140571872904,,-0.7228065537186517,,-1.4104564156378179,,-1.371773048009521,,0.41900153881198465,,False,False,,False,False
Bach/Fugue/bwv_870/ChenW01M.mid,Bach/Fugue/bwv_870,ChenW01M,Bach,Fugue_bwv_870,163,1070,8,110,67,0.0009345794392523365,0,0,0.9953271028037384,0.0,92.466458,0.6042717784928306,0.26244844394450695,0.0,0.0,0.0,0.5052089999999998,0.5546869999999942,1.5802599999999956,0,0,True,False,False,False,False,1.7550300279988622,,-0.4109222209386553,,-1.9270510750267744,,-1.8446171004828062,,-1.4987070043869586,,False,False,no_pedal_events,True,False
Bach/Fugue/bwv_870/LeeE01M.mid,Bach/Fugue/bwv_870,LeeE01M,Bach,Fugue_bwv_870,163,1049,4,105,67,0.0009532888465204957,295,73,0.994280266920877,0.0,83.891875,0.5849805967505596,0.17874015748031502,0.19303644393448874,0.011697891035082527,0.03680981595092025,0.4421880000000007,0.5093750000000004,0.8085420000000028,0,0,False,False,False,False,False,1.4171662404509369,,-1.2455422664062497,,-1.2716391287795201,,-1.8091441924086034,,-1.4357998254313904,,False,False,,False,False
Bach/Fugue/bwv_870/MaximovI01M.mid,Bach/Fugue/bwv_870,MaximovI01M,Bach,Fugue_bwv_870,163,1092,3,104,63,0.0018315018315018315,80,38,0.9972527472527473,0.0,80.758855,0.5797169124774071,0.16239220097487805,0.020168450400744938,0.02095484604488762,0.13496932515337423,0.4268029999999854,0.4889320000000055,1.044987000000006,0,0,False,False,False,False,False,1.3249786114739686,,-1.4085408508738306,,-1.8585736255850025,,-1.7810732253321409,,-1.2680473482165417,,False,False,,False,False
Bach/Fugue/bwv_873/Lisiecki02.mid,Bach/Fugue/bwv_873,Lisiecki02,Bach,Fugue_bwv_873,280,1385,3,96,73,0.005054151624548736,593,64,0.9985559566787003,0.0,113.823197,0.5306732194190013,0.20813648293963255,0.04807039194802402,0.043390327859761844,0.15357142857142858,0.32509999999999906,0.40283349999999984,0.7981669999999923,0,0,False,False,False,False,False,0.46603237824543,,-0.9524438943361072,,-1.7638388416196207,,-1.7130394420089177,,-1.236256755994353,,False,False,,False,False
Bach/Fugue/bwv_873/Lisiecki13M.mid,Bach/Fugue/bwv_873,Lisiecki13M,Bach,Fugue_bwv_873,280,1380,3,96,77,0.0014492753623188406,350,63,0.9985507246376811,0.0,117.043403,0.5057894214116093,0.2461942257217848,0.03904347322734143,0.05771812685053052,0.175,0.34114600000000017,0.4127609999999997,1.4268670000000014,0,0,False,False,False,False,False,0.030220080394712794,,-0.5729861804952969,,-1.7944877193483575,,-1.669591550847944,,-1.1996357911023614,,False,False,,False,False
Bach/Fugue/bwv_874/BianF01.mid,Bach/Fugue/bwv_874,BianF01,Bach,Fugue_bwv_874,98,867,11,93,66,0.0,4973,113,0.9919261822376009,0.0,165.31581,0.43305332850769135,0.19178239083750886,0.3516348176190422,0.3642625676306676,3.7244897959183674,1.5279169999999986,1.645775000000004,3.348500000000058,0,0,False,False,False,False,False,-1.2436724249102735,,-1.1155036542524035,,-0.7331539254180274,,-0.7400203370419685,,4.86636546493537,,True,False,global_outlier,True,True
